run1_id,run2_id,ari_score,run1_sample,run1_network_method,run1_community_method,run1_param_id,run1_n_communities,run2_sample,run2_network_method,run2_community_method,run2_param_id,run2_n_communities,same_sample,same_network_method,same_community_method,same_param_id,common_outlets,comparison_type
sample_09_tfidf_similarity_girvan_newman_params_0,sample_17_tfidf_similarity_threshold_components_params_5,0.03211664450027092,sample_09,tfidf_similarity,girvan_newman,params_0,2,sample_17,tfidf_similarity,threshold_components,params_5,23,False,True,False,False,49,diff_method_diff_sample
sample_05_pmi_spectral_clustering_params_6,sample_17_tfidf_similarity_spectral_clustering_params_8,-0.0185008885503935,sample_05,pmi,spectral_clustering,params_6,3,sample_17,tfidf_similarity,spectral_clustering,params_8,8,False,False,True,False,49,diff_method_diff_sample
sample_02_dice_louvain_params_2,sample_11_cooccurrence_spectral_clustering_params_0,0.542365998917163,sample_02,dice,louvain,params_2,7,sample_11,cooccurrence,spectral_clustering,params_0,2,False,False,False,False,49,diff_method_diff_sample
sample_15_jaccard_walktrap_params_5,sample_19_tfidf_similarity_leiden_params_0,-0.028115820394460762,sample_15,jaccard,walktrap,params_5,2,sample_19,tfidf_similarity,leiden,params_0,2,False,False,False,False,49,diff_method_diff_sample
sample_08_cooccurrence_threshold_components_params_4,sample_15_dice_fast_greedy_params_1,-0.005485574969524584,sample_08,cooccurrence,threshold_components,params_4,25,sample_15,dice,fast_greedy,params_1,2,False,False,False,False,49,diff_method_diff_sample
sample_01_tfidf_similarity_walktrap_params_1,sample_18_jaccard_leiden_params_0,-0.004810126582278481,sample_01,tfidf_similarity,walktrap,params_1,4,sample_18,jaccard,leiden,params_0,2,False,False,False,False,49,diff_method_diff_sample
sample_05_conditional_probability_spectral_clustering_params_11,sample_12_lift_spectral_clustering_params_10,0.00920081309511073,sample_05,conditional_probability,spectral_clustering,params_11,8,sample_12,lift,spectral_clustering,params_10,5,False,False,True,False,49,diff_method_diff_sample
sample_02_tfidf_similarity_louvain_params_7,sample_19_cooccurrence_spectral_clustering_params_4,0.025340661274117153,sample_02,tfidf_similarity,louvain,params_7,19,sample_19,cooccurrence,spectral_clustering,params_4,6,False,False,False,False,49,diff_method_diff_sample
sample_13_cooccurrence_threshold_components_params_1,sample_17_conditional_probability_spectral_clustering_params_5,0.002793776678109408,sample_13,cooccurrence,threshold_components,params_1,6,sample_17,conditional_probability,spectral_clustering,params_5,8,False,False,False,False,49,diff_method_diff_sample
sample_14_lift_threshold_components_params_8,sample_15_cooccurrence_threshold_components_params_3,-0.21817820206841687,sample_14,lift,threshold_components,params_8,25,sample_15,cooccurrence,threshold_components,params_3,20,False,False,True,False,49,diff_method_diff_sample
sample_00_jaccard_spectral_clustering_params_11,sample_05_conditional_probability_spectral_clustering_params_4,0.43308207100652735,sample_00,jaccard,spectral_clustering,params_11,8,sample_05,conditional_probability,spectral_clustering,params_4,6,False,False,True,False,49,diff_method_diff_sample
sample_02_lift_spectral_clustering_params_1,sample_19_cooccurrence_spectral_clustering_params_5,0.14547622596512147,sample_02,lift,spectral_clustering,params_1,3,sample_19,cooccurrence,spectral_clustering,params_5,8,False,False,True,False,49,diff_method_diff_sample
sample_03_correlation_spectral_clustering_params_10,sample_04_cooccurrence_louvain_params_3,0.19536679536679535,sample_03,correlation,spectral_clustering,params_10,5,sample_04,cooccurrence,louvain,params_3,2,False,False,False,False,49,diff_method_diff_sample
sample_01_pmi_spectral_clustering_params_7,sample_02_jaccard_spectral_clustering_params_6,0.015465587044534414,sample_01,pmi,spectral_clustering,params_7,5,sample_02,jaccard,spectral_clustering,params_6,3,False,False,True,False,49,diff_method_diff_sample
sample_00_tfidf_similarity_spectral_clustering_params_9,sample_10_jaccard_spectral_clustering_params_1,0.726723202230831,sample_00,tfidf_similarity,spectral_clustering,params_9,3,sample_10,jaccard,spectral_clustering,params_1,3,False,False,True,False,49,diff_method_diff_sample
sample_01_pmi_spectral_clustering_params_2,sample_17_cooccurrence_walktrap_params_1,-0.05504314192204701,sample_01,pmi,spectral_clustering,params_2,4,sample_17,cooccurrence,walktrap,params_1,2,False,False,False,False,49,diff_method_diff_sample
sample_06_dice_threshold_components_params_4,sample_13_cosine_spectral_clustering_params_3,0.08966124851564794,sample_06,dice,threshold_components,params_4,18,sample_13,cosine,spectral_clustering,params_3,5,False,False,False,False,49,diff_method_diff_sample
sample_06_cosine_spectral_clustering_params_2,sample_07_cooccurrence_spectral_clustering_params_2,0.1003627569528416,sample_06,cosine,spectral_clustering,params_2,4,sample_07,cooccurrence,spectral_clustering,params_2,4,False,False,True,True,49,diff_method_diff_sample
sample_01_cooccurrence_louvain_params_5,sample_10_dice_fast_greedy_params_1,0.02089009990917348,sample_01,cooccurrence,louvain,params_5,5,sample_10,dice,fast_greedy,params_1,2,False,False,False,False,49,diff_method_diff_sample
sample_14_cooccurrence_spectral_clustering_params_5,sample_17_cosine_spectral_clustering_params_11,0.07099268644896818,sample_14,cooccurrence,spectral_clustering,params_5,8,sample_17,cosine,spectral_clustering,params_11,8,False,False,True,False,49,diff_method_diff_sample
sample_05_lift_spectral_clustering_params_1,sample_18_jaccard_spectral_clustering_params_6,0.07944294983383447,sample_05,lift,spectral_clustering,params_1,3,sample_18,jaccard,spectral_clustering,params_6,3,False,False,True,False,49,diff_method_diff_sample
sample_18_correlation_spectral_clustering_params_2,sample_19_conditional_probability_walktrap_params_4,0.17613626752820583,sample_18,correlation,spectral_clustering,params_2,4,sample_19,conditional_probability,walktrap,params_4,2,False,False,False,False,49,diff_method_diff_sample
sample_03_cooccurrence_louvain_params_0,sample_08_jaccard_louvain_params_8,0.06233155570846952,sample_03,cooccurrence,louvain,params_0,5,sample_08,jaccard,louvain,params_8,25,False,False,True,False,49,diff_method_diff_sample
sample_03_dice_spectral_clustering_params_2,sample_03_correlation_spectral_clustering_params_6,0.32193732193732194,sample_03,dice,spectral_clustering,params_2,4,sample_03,correlation,spectral_clustering,params_6,3,True,False,True,False,49,same_sample_diff_method
sample_05_cooccurrence_spectral_clustering_params_11,sample_08_correlation_spectral_clustering_params_2,0.236808645899555,sample_05,cooccurrence,spectral_clustering,params_11,8,sample_08,correlation,spectral_clustering,params_2,4,False,False,True,False,49,diff_method_diff_sample
sample_18_cosine_spectral_clustering_params_1,sample_18_lift_spectral_clustering_params_10,0.05130513051305131,sample_18,cosine,spectral_clustering,params_1,3,sample_18,lift,spectral_clustering,params_10,5,True,False,True,False,49,same_sample_diff_method
sample_14_jaccard_girvan_newman_params_0,sample_19_correlation_spectral_clustering_params_6,-0.0012248761204832694,sample_14,jaccard,girvan_newman,params_0,2,sample_19,correlation,spectral_clustering,params_6,3,False,False,False,False,49,diff_method_diff_sample
sample_10_jaccard_louvain_params_0,sample_18_cosine_louvain_params_4,0.005535055350553505,sample_10,jaccard,louvain,params_0,4,sample_18,cosine,louvain,params_4,7,False,False,True,False,49,diff_method_diff_sample
sample_11_tfidf_similarity_walktrap_params_1,sample_18_conditional_probability_walktrap_params_5,0.7637068875144145,sample_11,tfidf_similarity,walktrap,params_1,2,sample_18,conditional_probability,walktrap,params_5,2,False,False,True,False,49,diff_method_diff_sample
sample_05_correlation_spectral_clustering_params_1,sample_14_cooccurrence_walktrap_params_1,0.34854752972378694,sample_05,correlation,spectral_clustering,params_1,3,sample_14,cooccurrence,walktrap,params_1,2,False,False,False,True,49,diff_method_diff_sample
sample_04_pmi_spectral_clustering_params_10,sample_06_dice_spectral_clustering_params_4,0.055594019572987034,sample_04,pmi,spectral_clustering,params_10,5,sample_06,dice,spectral_clustering,params_4,6,False,False,True,False,49,diff_method_diff_sample
sample_09_jaccard_spectral_clustering_params_0,sample_13_cooccurrence_leiden_params_0,-0.012030715741241755,sample_09,jaccard,spectral_clustering,params_0,2,sample_13,cooccurrence,leiden,params_0,2,False,False,False,True,49,diff_method_diff_sample
sample_06_pmi_spectral_clustering_params_9,sample_16_dice_louvain_params_1,-0.0036026419374207753,sample_06,pmi,spectral_clustering,params_9,3,sample_16,dice,louvain,params_1,6,False,False,False,False,49,diff_method_diff_sample
sample_03_conditional_probability_louvain_params_7,sample_07_cooccurrence_spectral_clustering_params_8,0.09792638381567856,sample_03,conditional_probability,louvain,params_7,19,sample_07,cooccurrence,spectral_clustering,params_8,8,False,False,False,False,49,diff_method_diff_sample
sample_05_jaccard_walktrap_params_2,sample_16_jaccard_girvan_newman_params_0,-0.028069180606747946,sample_05,jaccard,walktrap,params_2,2,sample_16,jaccard,girvan_newman,params_0,2,False,True,False,False,49,diff_method_diff_sample
sample_00_cosine_fast_greedy_params_0,sample_01_lift_spectral_clustering_params_8,0.2336715735315135,sample_00,cosine,fast_greedy,params_0,7,sample_01,lift,spectral_clustering,params_8,8,False,False,False,False,49,diff_method_diff_sample
sample_05_conditional_probability_walktrap_params_5,sample_13_tfidf_similarity_spectral_clustering_params_1,0.5661931233271567,sample_05,conditional_probability,walktrap,params_5,2,sample_13,tfidf_similarity,spectral_clustering,params_1,3,False,False,False,False,49,diff_method_diff_sample
sample_09_tfidf_similarity_threshold_components_params_4,sample_10_jaccard_spectral_clustering_params_5,0.42271149509741823,sample_09,tfidf_similarity,threshold_components,params_4,18,sample_10,jaccard,spectral_clustering,params_5,8,False,False,False,False,49,diff_method_diff_sample
sample_08_tfidf_similarity_fast_greedy_params_1,sample_16_dice_leiden_params_0,0.16666666666666666,sample_08,tfidf_similarity,fast_greedy,params_1,2,sample_16,dice,leiden,params_0,2,False,False,False,False,49,diff_method_diff_sample
sample_03_cooccurrence_walktrap_params_4,sample_06_conditional_probability_spectral_clustering_params_10,0.2063657709366032,sample_03,cooccurrence,walktrap,params_4,2,sample_06,conditional_probability,spectral_clustering,params_10,5,False,False,False,False,49,diff_method_diff_sample
sample_06_pmi_spectral_clustering_params_0,sample_08_conditional_probability_louvain_params_1,-0.045454545454545456,sample_06,pmi,spectral_clustering,params_0,2,sample_08,conditional_probability,louvain,params_1,7,False,False,False,False,49,diff_method_diff_sample
sample_02_tfidf_similarity_leiden_params_0,sample_10_cooccurrence_spectral_clustering_params_8,0.05645587308079001,sample_02,tfidf_similarity,leiden,params_0,2,sample_10,cooccurrence,spectral_clustering,params_8,8,False,False,False,False,49,diff_method_diff_sample
sample_16_cooccurrence_louvain_params_7,sample_17_dice_spectral_clustering_params_7,0.08967184173838176,sample_16,cooccurrence,louvain,params_7,20,sample_17,dice,spectral_clustering,params_7,5,False,False,False,True,49,diff_method_diff_sample
sample_15_cosine_spectral_clustering_params_3,sample_16_cooccurrence_louvain_params_2,0.18768690677415162,sample_15,cosine,spectral_clustering,params_3,5,sample_16,cooccurrence,louvain,params_2,3,False,False,False,False,49,diff_method_diff_sample
sample_03_dice_leiden_params_0,sample_11_tfidf_similarity_fast_greedy_params_1,0.0029414818147212515,sample_03,dice,leiden,params_0,2,sample_11,tfidf_similarity,fast_greedy,params_1,2,False,False,False,False,49,diff_method_diff_sample
sample_04_tfidf_similarity_louvain_params_0,sample_14_tfidf_similarity_louvain_params_4,0.31000287034483537,sample_04,tfidf_similarity,louvain,params_0,5,sample_14,tfidf_similarity,louvain,params_4,4,False,True,True,False,49,same_method_diff_sample
sample_03_cosine_spectral_clustering_params_2,sample_04_jaccard_walktrap_params_3,0.2839859216893973,sample_03,cosine,spectral_clustering,params_2,4,sample_04,jaccard,walktrap,params_3,2,False,False,False,False,49,diff_method_diff_sample
sample_01_tfidf_similarity_threshold_components_params_5,sample_11_jaccard_threshold_components_params_3,0.6884099530119633,sample_01,tfidf_similarity,threshold_components,params_5,25,sample_11,jaccard,threshold_components,params_3,20,False,False,True,False,49,diff_method_diff_sample
sample_03_correlation_spectral_clustering_params_11,sample_11_cooccurrence_walktrap_params_4,0.09575619139216157,sample_03,correlation,spectral_clustering,params_11,8,sample_11,cooccurrence,walktrap,params_4,2,False,False,False,False,49,diff_method_diff_sample
sample_06_tfidf_similarity_louvain_params_2,sample_15_dice_louvain_params_2,0.019092035269255993,sample_06,tfidf_similarity,louvain,params_2,6,sample_15,dice,louvain,params_2,3,False,False,True,True,49,diff_method_diff_sample
sample_02_correlation_spectral_clustering_params_2,sample_13_jaccard_girvan_newman_params_0,-0.006993006993006993,sample_02,correlation,spectral_clustering,params_2,4,sample_13,jaccard,girvan_newman,params_0,2,False,False,False,False,49,diff_method_diff_sample
sample_02_tfidf_similarity_fast_greedy_params_1,sample_18_pmi_spectral_clustering_params_5,-0.019034591486599278,sample_02,tfidf_similarity,fast_greedy,params_1,2,sample_18,pmi,spectral_clustering,params_5,8,False,False,False,False,49,diff_method_diff_sample
sample_01_dice_threshold_components_params_1,sample_13_cooccurrence_leiden_params_0,-0.007739381876044418,sample_01,dice,threshold_components,params_1,3,sample_13,cooccurrence,leiden,params_0,2,False,False,False,False,49,diff_method_diff_sample
sample_11_lift_spectral_clustering_params_1,sample_18_jaccard_threshold_components_params_2,0.45376235115277425,sample_11,lift,spectral_clustering,params_1,3,sample_18,jaccard,threshold_components,params_2,13,False,False,False,False,49,diff_method_diff_sample
sample_05_cosine_spectral_clustering_params_3,sample_19_lift_spectral_clustering_params_0,-0.004051580698835274,sample_05,cosine,spectral_clustering,params_3,5,sample_19,lift,spectral_clustering,params_0,2,False,False,True,False,49,diff_method_diff_sample
